sample_id,Team_01,Team_02,Team_03,Team_04,Team_05,Team_06,Team_07,Team_08,Team_09,Team_10,Team_11,Team_12,Team_13,Team_14,Team_15,class
simulated_001,-1.6727091821675846,-1.8168013570814237,-1.8269146314363391,-0.45433492977658313,1.0737747254098093,-0.2730163225541538,0.8943053608797827,-0.8064711378735575,1.0263583914808836,0.1866394391481766,1.5065522975965144,0.2862673783466286,0.6381378926306274,0.7757876020757306,0.3022549576424646,0.0
simulated_002,0.7666736972297322,-1.3376330805783971,2.5685391002975253,-1.3928266736123596,0.44944077811418054,0.3526776482567914,-0.5642549509502846,-1.273799515939994,0.847017447959333,1.025396557481972,-0.13384623170662288,0.3975641131393274,-1.083701372538718,1.577442353911966,-0.30485558238941596,0.0
simulated_003,-1.582327737901829,-0.7642883917318747,1.557761598768687,1.366317017057201,-1.300627410635511,1.6211597358439527,1.0793258466655296,-0.07779167464298165,-0.04346130752155636,-0.733739425199489,1.2550636366772612,0.4995488779303473,1.065659214444898,1.3350148859299173,0.9247899098378533,1.0
simulated_004,-1.067499633364417,-0.4554617278082934,-0.4556555401245883,2.353122268573208,-0.4023019762882101,-0.8891775731749871,-0.20277714465023866,-1.2004171273592155,-0.41696847449789215,1.2936338001508298,1.3897573801654741,2.7203336885678198,0.7021522420263144,1.1318968415325434,1.7171894376174295,1.0
simulated_005,0.39490811939797127,-0.07355684835708981,0.47412998949890767,-0.0359006052679083,-0.035678020457786314,-2.089505100414378,2.169873311595398,1.108359885350144,1.3141505334571346,1.3855833611586803,4.173279299522192,1.40704706231848,-0.6068132384348782,1.127983347377734,2.1225806896225334,1.0
simulated_006,-0.6549131608919103,0.29608538506389215,0.7347467605286366,1.1158160325584827,0.4956701391165795,1.0842692617408178,0.21747439306567776,0.6424111994144239,-0.7022568849380588,0.07861246356465318,1.1756381159426716,0.4387355320686396,2.123958133642905,1.4843996994480273,1.463457170902863,1.0
simulated_007,1.1283330952841097,-1.3966828643681741,-0.38809535358244607,0.5034231402065451,-0.5087123905773818,0.9780081831916261,0.6633733122120474,-1.1800160338835617,-0.15144728201410043,0.7931981049010086,1.19597909456725,0.010307738495279922,1.07759643107474,-0.4742444616264175,1.1171069899148343,0.0
simulated_008,-0.8351711814026946,-0.06375106802456543,-0.7867013383907835,-0.3551104064365817,0.7473721016572125,-0.29606480698601423,-0.41622519557255167,-0.5689205981436346,-0.2333880621112695,-0.9158601553487693,1.014095693696588,0.4852452096992924,-0.05595144910259652,0.8731627381351538,-1.7826617632810116,0.0
simulated_009,-1.1578669441949543,1.0894420278895929,-0.5182584300860886,-0.060769502368546696,-0.24356119121259023,0.8389632370122673,0.12870234505094272,0.598849387482908,-0.26422474498568554,2.277525970146299,0.45001754081025125,1.215576417478992,0.7566514553333628,-0.5508871515839064,0.9854780216588594,1.0
simulated_010,-0.3738284171968681,-0.03248421303925604,-0.35499879255663674,0.08346546420395458,0.8201173428939645,-1.1129586725161456,-1.8743713179634403,-0.6258232624906761,1.126940299589505,1.330277871397396,-1.6486200625982184,2.1777826241788056,-0.7538451676266754,0.9080091313458319,-0.1232751462748184,0.0
simulated_011,0.6661899845758524,-0.22391789833047546,-0.13499636313993535,-0.07684878586599235,1.4445379424794087,0.3432477481526308,-0.8280117688930948,-0.4812927970872211,0.6472180451035487,-1.7311662215073942,0.25598776626594794,0.2545850559839263,0.7585536447375989,2.1721744707009902,-1.0014636557596028,0.0
simulated_012,0.03900228987327481,1.779835881374522,0.24980054282992004,0.06188569224998304,-1.6211338198454792,0.14693490501358733,0.1905855460797379,-0.19789352062265214,1.021215578775679,1.0713720014142132,-1.6683478965007197,2.336667592158551,0.04729435846145247,0.8753600668703092,0.3400842507337848,1.0
simulated_013,-0.990757154149776,0.1430415486232166,1.3729659675320431,0.16099076168283205,1.2073501357070415,0.588350567921406,0.6601792968416653,-0.7531958850154645,-1.97971936343603,-0.28702491488067294,2.4922987919522934,0.7800644932590846,0.09774109608458927,-0.5885979573841383,-0.14392539147108924,0.0
